Querylength,domain_token_count,path_token_count,avgdomaintokenlen,longdomaintokenlen,avgpathtokenlen,tld,charcompvowels,charcompace,ldl_url,ldl_domain,ldl_path,ldl_filename,ldl_getArg,dld_url,dld_domain,dld_path,dld_filename,dld_getArg,urlLen,domainlength,pathLength,subDirLen,fileNameLen,this.fileExtLen,ArgLen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,executable,isPortEighty,NumberofDotsinURL,ISIpAddressInDomainName,CharacterContinuityRate,LongestVariableValue,URL_DigitCount,host_DigitCount,Directory_DigitCount,File_name_DigitCount,Extension_DigitCount,Query_DigitCount,URL_Letter_Count,host_letter_count,Directory_LetterCount,Filename_LetterCount,Extension_LetterCount,Query_LetterCount,LongestPathTokenLength,Domain_LongestWordLength,Path_LongestWordLength,sub-Directory_LongestWordLength,Arguments_LongestWordLength,URL_sensitiveWord,URLQueries_variable,spcharUrl,delimeter_Domain,delimeter_path,delimeter_Count,NumberRate_URL,NumberRate_Domain,NumberRate_DirectoryName,NumberRate_FileName,NumberRate_Extension,NumberRate_AfterPath,SymbolCount_URL,SymbolCount_Domain,SymbolCount_Directoryname,SymbolCount_FileName,SymbolCount_Extension,SymbolCount_Afterpath,Entropy_URL,Entropy_Domain,Entropy_DirectoryName,Entropy_Filename,Entropy_Extension,Entropy_Afterpath,URL_Type_obf_Type
0,3,3,7.6666665,17,11.666667,3,4,4,6,0,6,0,0,4,0,4,0,0,70,25,38,38,2,2,2,0.54285717,0.028571429,0.08,0.35714287,1.52,0.05263158,0,-1,2,-1,0.28,-1,24,0,-1,0,24,-1,36,21,-1,3,8,-1,32,6,3,-1,-1,0,0,3,2,0,-1,0.342857143,0,0,0.75,NaN,-1,5,2,1,0,0,-1,0.74501774,0.77604819,0.655458754,0.731127812,0,-1,1
0,3,3,7.6666665,17,11.666667,3,5,8,9,0,9,0,0,7,0,7,0,0,70,25,38,38,2,2,2,0.54285717,0.028571429,0.08,0.35714287,1.52,0.05263158,0,-1,2,-1,0.28,-1,20,0,-1,0,20,-1,40,21,-1,3,12,-1,32,6,3,-1,-1,0,0,3,2,0,-1,0.285714286,0,0,0.625,NaN,-1,5,2,1,0,0,-1,0.735462054,0.77604819,0.655458754,0.750785606,0,-1,1
0,3,4,7,15,9,3,7,8,6,0,6,0,0,1,0,1,0,0,70,23,40,40,2,2,2,0.5714286,0.028571429,0.08695652,0.32857144,1.7391304,0.05,0,-1,3,-1,0.4347826,-1,18,0,-1,0,18,-1,42,20,-1,4,14,-1,32,9,4,-1,-1,0,0,3,1,1,-1,0.257142857,0,0,0.5625,NaN,-1,5,2,1,0,0,-1,0.766602938,0.800514192,0.898226518,0.745281953,0,-1,1
0,3,7,6.6666665,15,5,3,14,10,0,0,0,0,0,0,0,0,0,0,70,22,41,41,5,3,2,0.5857143,0.028571429,0.09090909,0.31428573,1.8636364,0.048780486,0,-1,5,-1,0.72727275,-1,0,0,0,0,0,-1,59,20,27,5,3,-1,12,15,12,12,-1,0,0,4,0,3,-1,0,0,0,0,0,-1,9,2,4,1,0,-1,0.708966143,0.801138793,0.798345859,0.929896694,0.579380164,-1,1
0,4,8,4,9,4.625,4,11,6,0,0,0,0,0,0,0,0,0,0,70,19,44,44,10,4,2,0.62857145,0.028571429,0.10526316,0.27142859,2.3157895,0.045454547,0,-1,5,-1,0.5263158,-1,0,0,0,0,0,-1,57,16,27,6,4,-1,7,9,7,7,-1,0,0,6,0,2,-1,0,0,0,0,0,-1,11,3,4,2,1,-1,0.690899826,0.798481762,0.745358219,0.782352279,0.894885518,-1,1
0,3,7,7.6666665,17,4.428571,3,9,5,0,0,0,0,0,0,0,0,0,0,70,25,38,38,2,2,2,0.54285717,0.028571429,0.08,0.35714287,1.52,0.05263158,0,-1,2,-1,0.72,-1,0,0,0,0,0,-1,58,23,25,2,4,-1,10,17,9,9,-1,0,0,6,0,1,-1,0,0,0,0,NaN,-1,8,2,4,0,0,-1,0.686178156,0.790995573,0.764999164,1,0,-1,1
0,4,6,5.75,15,5.1666665,4,9,6,0,0,0,0,0,0,0,0,0,0,70,26,37,37,2,2,2,0.5285714,0.028571429,0.07692308,0.37142858,1.4230769,0.054054055,0,-1,3,-1,0.61538464,-1,4,0,0,0,4,-1,54,23,12,10,5,-1,10,15,10,5,-1,0,0,5,0,1,-1,0.057142857,0,0,0.444444444,NaN,-1,8,3,3,0,0,-1,0.726139127,0.791265232,0.723405264,1,0,-1,1
0,3,8,5.3333335,10,4.625,3,10,3,0,0,0,0,0,0,0,0,0,0,70,18,45,45,2,2,2,0.64285713,0.028571429,0.11111111,0.25714287,2.5,0.044444446,0,-1,2,-1,0.6111111,-1,0,0,0,0,0,-1,57,16,23,7,7,-1,8,10,7,7,-1,0,0,7,0,1,-1,0,0,0,0,NaN,-1,9,2,5,0,0,-1,0.669065378,0.83006772,0.709265029,0.898226518,0,-1,1
0,3,8,6.6666665,14,4.25,3,11,5,0,0,0,0,0,0,0,0,0,0,70,22,41,41,2,2,2,0.5857143,0.028571429,0.09090909,0.31428573,1.8636364,0.048780486,0,-1,2,-1,0.6818182,-1,4,0,0,2,2,-1,54,20,24,6,0,-1,14,14,10,10,-1,0,0,5,0,2,-1,0.057142857,0,0.051282051,1,NaN,-1,8,2,4,0,0,-1,0.745348027,0.869990693,0.788921408,1,0,-1,1
0,3,7,6.6666665,14,5,3,9,7,0,0,0,0,0,0,0,0,0,0,70,22,41,41,2,2,2,0.5857143,0.028571429,0.09090909,0.31428573,1.8636364,0.048780486,0,-1,2,-1,0.6818182,-1,3,0,0,0,3,-1,56,20,24,8,0,-1,11,14,9,9,-1,0,0,6,0,1,-1,0.042857143,0,0,1,NaN,-1,8,2,4,0,0,-1,0.728094006,0.869990693,0.749904766,1,0,-1,1
0,3,4,5.3333335,10,10.25,3,7,7,10,0,10,0,0,7,0,7,0,0,70,18,45,45,2,2,2,0.64285713,0.028571429,0.11111111,0.25714287,2.5,0.044444446,0,-1,2,-1,0.6111111,-1,23,0,0,1,22,-1,38,16,5,3,10,-1,32,10,5,5,-1,0,0,4,0,0,-1,0.328571429,0,0.083333333,0.6875,NaN,-1,6,2,2,0,0,-1,0.751384833,0.803421891,0.842980982,0.733567559,0,-1,1
0,3,5,5.6666665,11,8,3,7,7,9,0,9,0,0,7,0,7,0,0,70,19,44,44,2,2,2,0.62857145,0.028571429,0.10526316,0.27142859,2.3157895,0.045454547,0,-1,2,-1,0.36842105,-1,25,0,-1,-1,-1,-1,35,16,-1,-1,-1,-1,43,6,4,4,-1,0,0,2,1,3,-1,0.357142857,0,0,0.581395349,NaN,-1,4,2,-1,0,0,-1,0.761091857,0.83261466,NaN,0.738483217,0,-1,1
0,3,6,8,19,5.3333335,3,12,8,0,0,0,0,0,0,0,0,0,0,70,26,37,37,8,4,2,0.5285714,0.028571429,0.07692308,0.37142858,1.4230769,0.054054055,0,-1,3,-1,0.7692308,-1,0,0,0,0,0,-1,60,24,20,8,4,-1,8,19,8,7,-1,0,0,5,0,1,-1,0,0,0,0,0,-1,8,2,3,1,0,-1,0.690229158,0.801453416,0.724056922,0.916849799,1,-1,1
0,3,6,5.6666665,12,6.5,3,13,5,0,0,0,0,0,0,0,0,0,0,70,19,44,44,5,3,2,0.62857145,0.028571429,0.10526316,0.27142859,2.3157895,0.045454547,0,-1,3,-1,0.68421054,-1,0,0,0,0,0,-1,60,17,31,5,3,-1,20,12,20,20,-1,0,0,5,0,1,-1,0,0,0,0,0,-1,8,2,3,1,0,-1,0.716762389,0.807834775,0.797996482,0.929896694,0.579380164,-1,1
0,3,9,5.6666665,12,3.8888888,3,14,10,0,0,0,0,0,0,0,0,0,0,70,19,44,44,2,2,2,0.62857145,0.028571429,0.10526316,0.27142859,2.3157895,0.045454547,0,-1,5,-1,0.68421054,-1,0,0,0,0,0,-1,56,17,30,3,2,-1,7,12,7,7,-1,0,0,6,0,3,-1,0,0,0,0,0,-1,11,2,4,3,2,-1,0.677997812,0.783054889,0.763482912,0.788909766,0.860528527,-1,1
0,3,4,6.3333335,13,9.5,3,10,10,9,0,9,0,0,6,0,6,0,0,70,21,42,42,2,2,2,0.6,0.028571429,0.0952381,0.3,2,0.04761905,0,-1,2,-1,0.42857143,-1,16,0,16,0,0,-1,44,18,12,4,6,-1,28,8,6,0,-1,0,0,4,1,0,-1,0.228571429,0,0.457142857,0,NaN,-1,6,2,2,0,0,-1,0.73853663,0.796670005,0.757639338,1,0,-1,1
0,3,5,6,12,7.6,3,7,7,9,0,9,0,0,7,0,7,0,0,70,20,43,43,2,2,2,0.6142857,0.028571429,0.1,0.2857143,2.15,0.046511628,0,-1,2,-1,0.65,-1,22,0,-1,0,22,-1,38,18,-1,6,10,-1,32,12,3,3,-1,0,0,3,0,2,-1,0.314285714,0,0,0.6875,NaN,-1,5,2,1,0,0,-1,0.769565167,0.829302025,0.879588002,0.713909766,0,-1,1
0,3,8,8,18,3.75,3,12,6,0,0,0,0,0,0,0,0,0,0,70,26,37,37,4,3,2,0.5285714,0.028571429,0.07692308,0.37142858,1.4230769,0.054054055,0,-1,3,-1,0.7307692,-1,0,0,0,0,0,-1,58,24,23,4,3,-1,11,18,5,5,-1,0,0,5,0,3,-1,0,0,0,0,0,-1,8,2,3,1,0,-1,0.73426566,0.762546356,0.758662334,0.916666667,0.579380164,-1,1
0,3,7,7.6666665,17,4.571429,3,11,7,0,0,0,0,0,0,0,0,0,0,70,25,38,38,6,3,2,0.54285717,0.028571429,0.08,0.35714287,1.52,0.05263158,0,-1,3,-1,0.72,-1,0,0,0,0,0,-1,59,23,23,6,3,-1,11,17,8,8,-1,0,0,5,0,2,-1,0,0,0,0,0,-1,8,2,3,1,0,-1,0.717379246,0.831951945,0.756660902,0.879588002,1,-1,1
0,3,7,7,15,4.857143,3,10,6,0,0,0,0,0,0,0,0,0,0,70,23,40,40,6,4,2,0.5714286,0.028571429,0.08695652,0.32857144,1.7391304,0.05,0,-1,4,-1,0.5652174,-1,0,0,0,0,0,-1,58,20,24,6,4,-1,12,12,12,12,-1,0,0,5,1,2,-1,0,0,0,0,0,-1,9,2,4,1,0,-1,0.690222762,0.850927643,0.733749367,0.875048115,1,-1,1
0,3,10,5.6666665,11,3.5,3,11,5,0,0,0,0,0,0,0,0,0,0,70,19,44,44,9,3,2,0.62857145,0.028571429,0.10526316,0.27142859,2.3157895,0.045454547,0,-1,6,-1,0.6315789,-1,0,0,0,0,0,-1,56,17,29,3,3,-1,8,11,7,7,-1,0,0,5,0,5,-1,0,0,0,0,0,-1,11,2,5,2,1,-1,0.706529639,0.841967673,0.786724383,0.859582436,0.758039271,-1,1
0,3,7,6.6666665,15,4.857143,3,11,7,0,0,0,0,0,0,0,0,0,0,70,22,41,41,2,2,2,0.5857143,0.028571429,0.09090909,0.31428573,1.8636364,0.048780486,0,-1,2,-1,0.5,-1,0,0,0,0,0,-1,57,19,25,4,5,-1,11,10,9,9,-1,0,0,6,1,1,-1,0,0,0,0,NaN,-1,8,2,4,0,0,-1,0.728228854,0.773058497,0.799614609,0.827729377,0,-1,1
0,3,5,4.3333335,8,8.8,3,19,13,0,0,0,0,0,0,0,0,0,0,70,15,48,48,28,3,2,0.6857143,0.028571429,0.13333334,0.21428572,3.2,0.041666668,0,-1,3,-1,0.6,-1,0,0,0,0,0,-1,61,13,13,28,3,-1,28,8,28,7,-1,0,0,4,0,1,-1,0,0,0,0,0,-1,7,2,2,1,0,-1,0.704304679,0.782352279,0.695159766,0.785845859,0.579380164,-1,1
0,4,4,5.75,9,8.25,4,12,6,1,1,0,0,0,0,0,0,0,0,70,26,37,37,2,2,2,0.5285714,0.028571429,0.07692308,0.37142858,1.4230769,0.054054055,0,-1,3,-1,0.3846154,-1,1,1,0,0,0,-1,59,22,9,6,18,-1,18,8,18,9,-1,0,0,4,0,0,-1,0.014285714,0.038461538,0,0,NaN,-1,7,3,2,0,0,-1,0.697726042,0.750192561,0.83006772,0.783307287,0,-1,1
0,3,7,7,16,4.857143,3,10,7,0,0,0,0,0,0,0,0,0,0,70,23,40,40,11,3,2,0.5714286,0.028571429,0.08695652,0.32857144,1.7391304,0.05,0,-1,3,-1,0.4347826,-1,0,0,0,0,0,-1,58,20,20,11,3,-1,11,9,11,9,-1,0,0,5,1,2,-1,0,0,0,0,0,-1,8,2,3,1,0,-1,0.717281719,0.850927643,0.773768511,0.965872263,0.579380164,-1,1
0,4,2,13,35,3,4,2,2,0,0,0,0,0,0,0,0,0,0,70,55,8,8,2,2,2,0.114285715,0.028571429,0.036363635,0.78571427,0.14545454,0.25,0,-1,3,-1,0.21818182,-1,0,0,-1,-1,-1,-1,58,48,-1,-1,-1,-1,6,11,6,-1,-1,0,0,2,4,0,-1,0,0,0,0,NaN,-1,5,3,-1,0,0,-1,0.714244464,0.723725038,NaN,0.742098129,0,-1,1
0,3,7,7,16,4.857143,3,9,5,0,0,0,0,0,0,0,0,0,0,70,23,40,40,11,4,2,0.5714286,0.028571429,0.08695652,0.32857144,1.7391304,0.05,0,-1,3,-1,0.5217391,-1,0,0,0,0,0,-1,58,20,19,11,4,-1,11,11,11,10,-1,0,0,5,1,2,-1,0,0,0,0,0,-1,8,2,3,1,0,-1,0.769737721,0.877406272,0.872772496,0.925704883,1,-1,1
38,3,11,4.6666665,8,1,3,10,6,1,0,1,0,1,0,0,0,0,0,70,16,47,47,2,2,42,0.67142856,0.6,2.625,0.22857143,2.9375,0.89361703,0,-1,4,-1,0.5625,38,1,0,1,0,0,1,53,14,28,2,5,30,10,8,9,9,0,0,1,7,0,2,1,0.014285714,0,0.023809524,0,NaN,0.023809524,12,2,8,0,0,7,0.746100117,0.831954883,0.788613268,1,0,0.805834129,1
0,4,3,12.25,28,2.6666667,4,2,1,0,0,0,0,0,0,0,0,0,0,69,52,10,10,5,3,2,0.14492753,0.028985508,0.03846154,0.7536232,0.1923077,0.2,0,-1,4,-1,0.3653846,-1,11,11,-1,0,0,-1,46,34,-1,5,3,-1,5,15,5,-1,-1,0,0,2,4,1,-1,0.15942029,0.211538462,0,0,0,-1,6,3,-1,1,0,-1,0.750269678,0.767245626,NaN,1,1,-1,1
15,2,8,7.5,12,3.5,2,16,9,0,0,0,0,0,0,0,0,0,0,69,16,46,46,2,2,19,0.6666667,0.2753623,1.1875,0.23188406,2.875,0.41304347,0,-1,2,-1,0.8125,15,0,0,0,0,0,0,54,15,13,5,17,11,23,12,11,6,15,0,1,5,0,2,1,0,0,0,0,0,0,8,1,2,3,2,1,0.738690268,0.800704883,0.758876923,0.833123699,0.838960232,0.817187788,1
0,3,10,4.6666665,9,3.7,3,8,7,0,0,0,0,0,0,0,0,0,0,69,16,46,46,5,4,2,0.6666667,0.028985508,0.125,0.23188406,2.875,0.04347826,0,-1,3,-1,0.625,-1,7,0,7,0,0,-1,48,14,21,5,4,-1,13,9,6,6,-1,0,0,5,0,5,-1,0.101449275,0,0.194444444,0,0,-1,8,2,3,1,0,-1,0.745662245,0.863204883,0.787715731,1,1,-1,1
0,2,10,5.5,8,4.1,2,15,11,0,0,0,0,0,0,0,0,0,0,69,12,50,50,5,3,2,0.7246377,0.028985508,0.16666667,0.17391305,4.1666665,0.04,0,-1,3,-1,0.75,-1,0,0,0,0,0,-1,56,11,33,5,3,-1,9,8,9,9,-1,0,0,8,0,2,-1,0,0,0,0,0,-1,11,1,7,1,0,-1,0.700008845,0.907019018,0.652160157,0.929896694,0.579380164,-1,1
0,2,5,6,9,8.8,2,5,7,8,0,8,0,0,4,0,4,0,0,69,13,49,49,2,2,2,0.71014494,0.028985508,0.15384616,0.1884058,3.7692308,0.040816326,0,-1,1,-1,0.53846157,-1,19,0,0,0,19,-1,40,11,7,5,13,-1,32,6,5,5,-1,0,0,5,1,0,-1,0.275362319,0,0,0.59375,NaN,-1,6,1,3,0,0,-1,0.739180925,0.792124497,0.695159766,0.687399922,0,-1,1
0,3,6,9.333333,23,4.3333335,3,8,4,0,0,0,0,0,0,0,0,0,0,69,30,32,32,2,2,2,0.46376812,0.028985508,0.06666667,0.4347826,1.0666667,0.0625,0,-1,2,-1,0.8,-1,0,0,0,0,0,-1,58,28,16,7,3,-1,10,23,7,7,-1,0,0,5,0,1,-1,0,0,0,0,NaN,-1,7,2,3,0,0,-1,0.697638183,0.78082072,0.810485515,1,0,-1,1
0,3,2,8.666667,16,16,3,4,6,8,0,8,0,0,4,0,4,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,18,0,-1,-1,-1,-1,42,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.260869565,0,0,0.5625,NaN,-1,4,2,-1,0,0,-1,0.755405758,0.786377273,NaN,0.708567559,0,-1,1
0,3,2,8.666667,16,16,3,2,3,6,0,6,0,0,2,0,2,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,21,0,-1,-1,-1,-1,39,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.304347826,0,0,0.65625,NaN,-1,4,2,-1,0,0,-1,0.775724853,0.786377273,NaN,0.710845859,0,-1,1
0,3,2,8.666667,16,16,3,2,3,6,0,6,0,0,5,0,5,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,25,0,-1,-1,-1,-1,35,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.362318841,0,0,0.78125,NaN,-1,4,2,-1,0,0,-1,0.786378118,0.786377273,NaN,0.746691719,0,-1,1
0,3,2,8.666667,16,16,3,2,6,9,0,9,0,0,5,0,5,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,19,0,-1,-1,-1,-1,41,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.275362319,0,0,0.59375,NaN,-1,4,2,-1,0,0,-1,0.765997735,0.786377273,NaN,0.727439747,0,-1,1
0,3,2,8.666667,16,16,3,6,8,7,0,7,0,0,4,0,4,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,18,0,-1,-1,-1,-1,42,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.260869565,0,0,0.5625,NaN,-1,4,2,-1,0,0,-1,0.758298557,0.786377273,NaN,0.731127812,0,-1,1
0,3,2,8.666667,16,16,3,4,5,7,0,7,0,0,3,0,3,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,19,0,-1,-1,-1,-1,41,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.275362319,0,0,0.59375,NaN,-1,4,2,-1,0,0,-1,0.761252644,0.786377273,NaN,0.7227217,0,-1,1
0,3,2,8.666667,16,16,3,5,8,5,0,5,0,0,1,0,1,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,20,0,-1,-1,-1,-1,40,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.289855072,0,0,0.625,NaN,-1,4,2,-1,0,0,-1,0.761252644,0.786377273,NaN,0.740563906,0,-1,1
0,3,2,8.666667,16,16,3,4,5,8,0,8,0,0,5,0,5,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,20,0,-1,-1,-1,-1,40,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.289855072,0,0,0.625,NaN,-1,4,2,-1,0,0,-1,0.76062472,0.786377273,NaN,0.721067559,0,-1,1
0,3,2,8.666667,16,16,3,5,8,9,0,9,0,0,5,0,5,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,16,0,-1,-1,-1,-1,44,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.231884058,0,0,0.5,NaN,-1,4,2,-1,0,0,-1,0.757962345,0.786377273,NaN,0.728063906,0,-1,1
0,3,2,8.666667,16,16,3,2,3,7,0,7,0,0,5,0,5,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,23,0,-1,-1,-1,-1,37,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.333333333,0,0,0.71875,NaN,-1,4,2,-1,0,0,-1,0.761941854,0.786377273,NaN,0.682319241,0,-1,1
0,3,2,8.666667,16,16,3,1,3,6,0,6,0,0,5,0,5,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,22,0,-1,-1,-1,-1,38,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.31884058,0,0,0.6875,NaN,-1,4,2,-1,0,0,-1,0.770742827,0.786377273,NaN,0.723345859,0,-1,1
0,3,2,8.666667,16,16,3,4,4,8,0,8,0,0,6,0,6,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,21,0,-1,-1,-1,-1,39,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.304347826,0,0,0.65625,NaN,-1,4,2,-1,0,0,-1,0.769877967,0.786377273,NaN,0.713909766,0,-1,1
0,3,2,8.666667,16,16,3,2,10,6,0,6,0,0,3,0,3,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,19,0,-1,-1,-1,-1,41,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.275362319,0,0,0.59375,NaN,-1,4,2,-1,0,0,-1,0.744124569,0.786377273,NaN,0.660845859,0,-1,1
0,3,2,8.666667,16,16,3,6,8,7,0,7,0,0,5,0,5,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,19,0,-1,-1,-1,-1,41,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.275362319,0,0,0.59375,NaN,-1,4,2,-1,0,0,-1,0.767160816,0.786377273,NaN,0.756127812,0,-1,1
0,3,2,8.666667,16,16,3,4,8,6,0,6,0,0,2,0,2,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,18,0,-1,-1,-1,-1,42,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.260869565,0,0,0.5625,NaN,-1,4,2,-1,0,0,-1,0.760861655,0.786377273,NaN,0.734191719,0,-1,1
0,3,2,8.666667,16,16,3,7,8,9,0,9,0,0,6,0,6,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,18,0,-1,-1,-1,-1,42,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.260869565,0,0,0.5625,NaN,-1,4,2,-1,0,0,-1,0.763870518,0.786377273,NaN,0.738285606,0,-1,1
0,3,2,8.666667,16,16,3,3,4,7,0,7,0,0,4,0,4,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,21,0,-1,-1,-1,-1,39,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.304347826,0,0,0.65625,NaN,-1,4,2,-1,0,0,-1,0.759759861,0.786377273,NaN,0.698507307,0,-1,1
0,3,2,8.666667,16,16,3,4,5,6,0,6,0,0,1,0,1,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,18,0,-1,-1,-1,-1,42,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.260869565,0,0,0.5625,NaN,-1,4,2,-1,0,0,-1,0.772142843,0.786377273,NaN,0.751409766,0,-1,1
0,3,2,8.666667,16,16,3,3,6,8,0,8,0,0,5,0,5,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,19,0,-1,-1,-1,-1,41,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.275362319,0,0,0.59375,NaN,-1,4,2,-1,0,0,-1,0.773459978,0.786377273,NaN,0.756127812,0,-1,1
0,3,2,8.666667,16,16,3,6,6,7,0,7,0,0,4,0,4,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,22,0,-1,-1,-1,-1,38,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.31884058,0,0,0.6875,NaN,-1,4,2,-1,0,0,-1,0.760916432,0.786377273,NaN,0.705242128,0,-1,1
0,3,2,8.666667,16,16,3,6,9,6,0,6,0,0,6,0,6,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,22,0,-1,-1,-1,-1,38,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.31884058,0,0,0.6875,NaN,-1,4,2,-1,0,0,-1,0.755405758,0.786377273,NaN,0.705503653,0,-1,1
0,3,2,8.666667,16,16,3,4,7,9,0,9,0,0,6,0,6,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,17,0,-1,-1,-1,-1,43,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.246376812,0,0,0.53125,NaN,-1,4,2,-1,0,0,-1,0.750660666,0.786377273,NaN,0.700785606,0,-1,1
0,3,2,8.666667,16,16,3,3,3,3,0,3,0,0,1,0,1,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,23,0,-1,-1,-1,-1,37,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.333333333,0,0,0.71875,NaN,-1,4,2,-1,0,0,-1,0.774324837,0.786377273,NaN,0.728063906,0,-1,1
0,3,2,8.666667,16,16,3,7,9,11,0,11,0,0,9,0,9,0,0,69,28,34,34,2,2,2,0.49275362,0.028985508,0.071428575,0.4057971,1.2142857,0.05882353,0,-1,2,-1,0.2857143,-1,18,0,-1,-1,-1,-1,42,24,-1,-1,-1,-1,32,7,0,-1,-1,0,0,2,2,0,-1,0.260869565,0,0,0.5625,NaN,-1,4,2,-1,0,0,-1,0.747607303,0.786377273,NaN,0.700785606,0,-1,1
