Querylength,domain_token_count,path_token_count,avgdomaintokenlen,longdomaintokenlen,avgpathtokenlen,tld,charcompvowels,charcompace,ldl_url,ldl_domain,ldl_path,ldl_filename,ldl_getArg,dld_url,dld_domain,dld_path,dld_filename,dld_getArg,urlLen,domainlength,pathLength,subDirLen,fileNameLen,this.fileExtLen,ArgLen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,executable,isPortEighty,NumberofDotsinURL,ISIpAddressInDomainName,CharacterContinuityRate,LongestVariableValue,URL_DigitCount,host_DigitCount,Directory_DigitCount,File_name_DigitCount,Extension_DigitCount,Query_DigitCount,URL_Letter_Count,host_letter_count,Directory_LetterCount,Filename_LetterCount,Extension_LetterCount,Query_LetterCount,LongestPathTokenLength,Domain_LongestWordLength,Path_LongestWordLength,sub-Directory_LongestWordLength,Arguments_LongestWordLength,URL_sensitiveWord,URLQueries_variable,spcharUrl,delimeter_Domain,delimeter_path,delimeter_Count,NumberRate_URL,NumberRate_Domain,NumberRate_DirectoryName,NumberRate_FileName,NumberRate_Extension,NumberRate_AfterPath,SymbolCount_URL,SymbolCount_Domain,SymbolCount_Directoryname,SymbolCount_FileName,SymbolCount_Extension,SymbolCount_Afterpath,Entropy_URL,Entropy_Domain,Entropy_DirectoryName,Entropy_Filename,Entropy_Extension,Entropy_Afterpath,URL_Type_obf_Type
0,2,13,4.5,6,4.6153846,2,20,11,0,0,0,0,0,0,0,0,0,0,90,10,73,73,2,2,2,0.8111111,0.022222223,0.2,0.11111111,7.3,0.02739726,0,-1,1,-1,0.7,-1,8,0,6,2,0,-1,65,9,0,0,52,-1,60,6,10,10,-1,0,0,5,0,8,-1,0.088888889,0,0.666666667,0,NaN,-1,6,1,3,0,0,-1,0.680310134,0.939794001,0.657019018,0.660338666,0,-1,0
0,2,15,5,7,4.5333333,2,19,11,0,0,0,0,0,0,0,0,0,0,101,11,83,83,2,2,2,0.8217822,0.01980198,0.18181819,0.10891089,7.5454545,0.024096385,0,-1,1,-1,0.72727275,-1,14,0,4,0,10,-1,68,10,4,4,46,-1,66,7,9,9,-1,0,0,5,0,10,-1,0.138613861,0,-1,-1,-1,-1,6,1,-1,-1,-1,-1,0.679831931,1,-1,-1,-1,-1,0
12,2,7,6,9,5,2,14,9,0,0,0,0,0,0,0,0,0,0,65,13,45,45,2,2,26,0.6923077,0.4,2,0.2,3.4615386,0.5777778,0,-1,1,-1,0.7692308,7,0,0,0,0,0,0,54,12,8,7,23,12,27,9,8,8,7,0,2,4,0,0,3,0,0,0,0,NaN,0,8,1,2,4,0,3,0.718962396,0.916849799,0.846656248,0.801297826,0,0.791265232,0
42,2,12,6,9,6.25,2,26,20,3,0,3,0,3,0,0,0,0,0,129,13,109,109,2,2,80,0.8449612,0.62015504,6.1538463,0.1007752,8.384615,0.73394495,0,-1,2,-1,0.7692308,12,27,0,0,0,27,24,83,12,13,10,44,18,83,9,13,13,12,0,5,3,0,3,9,0.209302326,0,0,0.287234043,0.325301205,0.3375,15,1,1,11,10,9,0.656663598,0.958424899,0.931744527,0.663441738,0.660341767,0.655538238,0
0,2,7,7,12,4.714286,2,10,8,0,0,0,0,0,0,0,0,0,0,62,15,40,40,2,2,2,0.6451613,0.032258064,0.13333334,0.24193548,2.6666667,0.05,0,-1,1,-1,0.8666667,-1,0,0,0,0,0,-1,51,14,6,9,18,-1,19,12,10,7,-1,0,0,5,0,2,-1,0,0,0,0,NaN,-1,6,1,3,0,0,-1,0.722823514,0.931744527,0.783026382,0.772464549,0,-1,0
0,2,12,4,6,5.4166665,2,20,11,0,0,0,0,0,0,0,0,0,0,92,9,76,76,2,2,2,0.82608694,0.02173913,0.22222222,0.097826086,8.444445,0.02631579,0,-1,1,-1,0.7777778,-1,7,0,-1,0,7,-1,70,8,-1,5,53,-1,69,6,12,12,-1,0,0,3,0,9,-1,0.076086957,0,0,0.101449275,NaN,-1,4,1,1,0,0,-1,0.683098444,0.929896694,0.898226518,0.699298039,0,-1,0
0,2,9,7,11,3.6666667,2,11,6,1,1,0,0,0,0,0,0,0,0,63,15,41,41,35,4,2,0.6507937,0.031746034,0.13333334,0.23809524,2.7333333,0.048780486,0,-1,2,-1,0.8,-1,3,3,-1,0,0,-1,48,11,-1,29,4,-1,35,3,9,5,-1,0,0,2,0,7,-1,0.047619048,0.2,0,0,0,-1,4,1,-1,1,0,-1,0.718099257,0.79523358,NaN,0.728601944,1,-1,0
0,2,18,6.5,10,4.2222223,2,22,15,0,0,0,0,0,0,0,0,0,0,114,14,93,93,3,2,2,0.81578946,0.01754386,0.14285715,0.12280702,6.642857,0.021505376,0,-1,2,-1,0.78571427,-1,8,0,8,0,0,-1,85,13,63,3,2,-1,66,10,7,7,-1,0,0,7,0,11,-1,0.070175439,0,0.091954023,0,0,-1,9,1,5,1,0,-1,0.670378697,0.87327371,0.67290522,1,1,-1,0
0,2,5,7,11,5.8,2,11,10,0,0,0,0,0,0,0,0,0,0,56,15,34,34,2,2,2,0.60714287,0.035714287,0.13333334,0.26785713,2.2666667,0.05882353,0,-1,1,-1,0.8,-1,0,0,-1,0,0,-1,47,14,-1,14,15,-1,16,11,10,9,-1,0,0,3,0,2,-1,0,0,0,0,NaN,-1,4,1,1,0,0,-1,0.731301085,0.89761679,0.83436043,0.788909766,0,-1,0
0,3,14,4.3333335,8,6.571429,3,36,20,0,0,0,0,0,0,0,0,0,0,127,15,105,105,82,4,2,0.8267717,0.015748031,0.13333334,0.11811024,7,0.01904762,0,-1,3,-1,0.6,-1,7,0,0,7,0,-1,102,13,15,66,4,-1,82,8,14,14,-1,0,0,4,0,10,-1,0.05511811,0,0,0.08045977,0,-1,7,2,2,1,0,-1,0.652052453,0.89761679,0.803421891,0.674273078,1,-1,0
0,2,15,2.5,3,5.133333,2,25,15,0,0,0,0,0,0,0,0,0,0,105,6,92,92,2,2,2,0.8761905,0.01904762,0.33333334,0.057142857,15.333333,0.02173913,0,-1,1,-1,0.6666667,-1,6,0,-1,6,0,-1,80,5,-1,0,71,-1,83,3,10,10,-1,0,0,3,0,12,-1,0.057142857,0,0.75,0,NaN,-1,4,1,1,0,0,-1,0.673175602,1,0.75,0.638936642,0,-1,0
0,2,8,6,9,3.875,2,11,8,0,0,0,0,0,0,0,0,0,0,58,13,38,38,2,2,2,0.6551724,0.03448276,0.15384616,0.22413793,2.9230769,0.05263158,0,-1,1,-1,0.7692308,-1,0,0,0,0,0,-1,47,12,2,3,26,-1,30,9,8,8,-1,0,0,4,0,4,-1,0,0,0,0,NaN,-1,5,1,2,0,0,-1,0.70971171,0.875274698,0.801879687,0.731603451,0,-1,0
0,2,14,7,11,3.642857,2,18,6,1,1,0,0,0,0,0,0,0,0,86,15,64,64,58,4,2,0.74418604,0.023255814,0.13333334,0.1744186,4.266667,0.03125,0,-1,2,-1,0.8,-1,3,3,-1,0,0,-1,66,11,-1,47,4,-1,58,3,5,5,-1,0,0,2,0,12,-1,0.034883721,0.2,0,0,0,-1,4,1,-1,1,0,-1,0.633155969,0.79523358,NaN,0.6265198,1,-1,0
0,2,17,3,3,4.352941,2,24,19,0,0,0,0,0,0,0,0,0,0,104,7,90,90,2,2,2,0.86538464,0.01923077,0.2857143,0.067307696,12.857142,0.022222223,0,-1,1,-1,0.5714286,-1,8,0,0,6,2,-1,76,6,8,0,58,-1,73,3,9,8,-1,0,0,4,0,13,-1,0.076923077,0,-1,-1,-1,-1,5,1,-1,-1,-1,-1,0.630396547,0.796453036,-1,-1,-1,-1,0
10,3,10,3.3333333,5,6.5,3,17,14,2,0,2,0,2,1,0,1,0,1,80,12,61,61,2,2,30,0.7625,0.375,2.5,0.15,5.0833335,0.4918033,0,-1,2,-1,0.5,5,3,0,0,0,3,3,62,10,7,19,22,7,31,5,13,13,5,0,2,4,0,3,3,0.0375,0,0,0.096774194,NaN,0.1,9,2,2,4,0,3,0.744916169,0.907019018,0.775692642,0.859944244,0,0.85388048,0
0,2,9,5,7,4.6666665,2,14,12,0,0,0,0,0,0,0,0,0,0,69,11,51,51,2,2,2,0.73913044,0.028985508,0.18181819,0.1594203,4.6363635,0.039215688,0,-1,1,-1,0.72727275,-1,0,0,0,0,0,-1,56,10,15,17,10,-1,20,7,10,9,-1,0,0,5,0,4,-1,0,0,0,0,NaN,-1,6,1,3,0,0,-1,0.678283223,0.947442759,0.705796521,0.819382003,0,-1,0
1,2,7,7,11,3.6,2,7,6,1,1,0,0,0,0,0,0,0,0,51,15,29,29,2,2,6,0.5686275,0.11764706,0.4,0.29411766,1.9333333,0.20689656,0,-1,2,-1,0.8,1,4,3,0,0,1,1,37,11,8,6,8,0,11,3,8,8,0,0,1,3,0,2,1,0.078431373,0.2,0,0.052631579,0.090909091,0.166666667,7,1,1,3,2,1,0.776596614,0.79523358,0.939794001,0.950440229,1,1,0
0,2,13,6.5,10,5.076923,2,22,16,0,0,0,0,0,0,0,0,0,0,99,14,78,78,2,2,2,0.7878788,0.02020202,0.14285715,0.14141414,5.571429,0.025641026,0,-1,1,-1,0.78571427,-1,8,0,0,0,8,-1,75,13,41,17,0,-1,43,10,11,11,-1,0,0,5,0,8,-1,0.080808081,0,0,1,NaN,-1,6,1,3,0,0,-1,0.698635067,0.798230986,0.696357095,0.75,0,-1,0
0,3,7,3.3333333,5,3,3,4,3,0,0,0,0,0,0,0,0,0,0,60,12,41,41,2,2,21,0.68333334,0.35,1.75,0.2,3.4166667,0.5121951,0,-1,4,-1,0.5,0,20,0,0,0,20,0,29,10,7,6,2,0,24,5,6,6,0,0,0,3,0,3,0,0.333333333,0,0,0.540540541,0.64516129,0.952380952,8,2,1,3,2,0,0.740443867,0.907019018,0.75,0.711410023,0.681789698,0.513536271,0
0,3,13,3.3333333,5,5.8461537,3,35,21,0,0,0,0,0,0,0,0,0,0,107,12,88,88,7,4,2,0.8224299,0.018691588,0.16666667,0.11214953,7.3333335,0.022727273,0,-1,3,-1,0.5,-1,0,0,0,0,0,-1,90,10,65,7,4,-1,24,5,10,10,-1,0,0,7,0,6,-1,0,0,0,0,0,-1,10,2,5,1,0,-1,0.645689729,0.907019018,0.650348728,0.953509509,1,-1,0
0,2,8,7,11,4.125,2,4,4,0,0,0,0,0,0,0,0,0,0,62,15,40,40,16,3,2,0.6451613,0.032258064,0.13333334,0.24193548,2.6666667,0.05,0,-1,2,-1,0.8,-1,16,0,8,8,0,-1,35,14,7,7,3,-1,16,11,7,7,-1,0,0,5,0,3,-1,0.258064516,0,0.4,0.4,0,-1,7,1,3,1,0,-1,0.729682513,0.931744527,0.759888561,0.852439846,1,-1,0
0,2,8,5.5,9,4.75,2,13,7,0,0,0,0,0,0,0,0,0,0,64,12,45,45,39,4,2,0.703125,0.03125,0.16666667,0.1875,3.75,0.044444446,0,-1,2,-1,0.8333333,-1,5,0,-1,5,0,-1,48,11,-1,29,4,-1,39,9,12,6,-1,0,0,2,0,6,-1,0.078125,0,-1,-1,-1,-1,4,1,-1,-1,-1,-1,0.753897152,0.860528527,-1,-1,-1,-1,0
0,2,9,4.5,7,3.4444444,2,8,5,0,0,0,0,0,0,0,0,0,0,56,10,39,39,3,2,2,0.6964286,0.035714287,0.2,0.17857143,3.9,0.051282052,0,-1,2,-1,0.8,-1,8,0,8,0,0,-1,36,9,18,3,2,-1,11,7,7,7,-1,0,0,6,0,3,-1,0.142857143,0,-1,-1,-1,-1,8,1,-1,-1,-1,-1,0.733493636,0.698970004,-1,-1,-1,-1,0
0,2,14,7,11,2.9285715,2,19,8,1,1,0,0,0,0,0,0,0,0,76,15,54,54,48,4,2,0.7105263,0.02631579,0.13333334,0.19736843,3.6,0.037037037,0,-1,2,-1,0.8,-1,3,3,-1,0,0,-1,56,11,-1,37,4,-1,48,3,6,6,-1,0,0,2,0,12,-1,0.039473684,0.2,0,0,0,-1,4,1,-1,1,0,-1,0.662694715,0.79523358,NaN,0.660144816,1,-1,0
0,2,8,4.5,6,4.75,2,14,4,1,1,0,0,0,0,0,0,0,0,63,10,46,46,2,2,2,0.73015875,0.031746034,0.2,0.15873016,4.6,0.04347826,0,-1,1,-1,0.7,-1,10,3,7,0,0,-1,41,6,22,7,2,-1,12,3,12,12,-1,0,0,7,0,1,-1,0.158730159,0.3,0.162790698,0,NaN,-1,8,1,5,0,0,-1,0.729097809,1,0.742257215,1,0,-1,0
9,2,14,4,5,4.111111,2,13,5,0,0,0,0,0,0,0,0,0,0,86,9,69,69,2,2,22,0.8023256,0.25581396,2.4444444,0.10465116,7.6666665,0.3188406,0,-1,1,-1,0.7777778,6,17,3,0,8,6,6,51,5,5,0,36,3,53,3,6,6,3,0,2,4,0,7,3,0.197674419,0.333333333,0.5,0.113207547,NaN,0.272727273,9,1,2,4,0,3,0.739236683,0.929896694,0.788909766,0.77273283,0,0.898070989,0
0,2,9,2.5,3,4.5555553,2,6,3,0,0,0,0,0,0,0,0,0,0,62,6,49,49,17,4,2,0.7903226,0.032258064,0.33333334,0.09677419,8.166667,0.040816326,0,-1,2,-1,0.6666667,-1,24,0,8,16,0,-1,26,5,13,0,4,-1,17,3,7,7,-1,0,0,7,0,2,-1,0.387096774,0,0.296296296,0.727272727,0,-1,9,1,5,1,0,-1,0.754769523,1,0.764260789,0.808833287,1,-1,0
0,2,20,6,10,3.55,2,26,16,0,0,0,0,0,0,0,0,0,0,110,13,90,90,67,4,2,0.8181818,0.018181818,0.15384616,0.11818182,6.923077,0.022222223,0,-1,2,-1,0.84615386,-1,6,0,0,6,0,-1,81,12,14,47,4,-1,67,10,8,8,-1,0,0,3,0,17,-1,0.054545455,0,-1,-1,-1,-1,5,1,-1,-1,-1,-1,0.638775576,0.875274698,-1,-1,-1,-1,0
0,2,19,6,10,3.1052632,2,17,7,0,0,0,0,0,0,0,0,0,0,97,13,77,77,63,4,2,0.7938144,0.020618556,0.15384616,0.13402061,5.923077,0.025974026,0,-1,2,-1,0.84615386,-1,8,0,0,8,0,-1,67,12,6,41,4,-1,63,10,5,5,-1,0,0,3,0,16,-1,0.082474227,0,-1,-1,-1,-1,5,1,-1,-1,-1,-1,0.674003325,0.875274698,-1,-1,-1,-1,0
0,3,12,5,10,3,3,10,5,2,0,2,2,0,0,0,0,0,0,71,17,47,47,33,4,2,0.6619718,0.028169014,0.11764706,0.23943663,2.764706,0.04255319,0,-1,3,-1,0.64705884,-1,8,0,6,2,0,-1,47,15,0,24,4,-1,33,10,5,5,-1,0,0,4,0,8,-1,0.112676056,0,0.666666667,0.052631579,0,-1,7,2,2,1,0,-1,0.71907418,0.776795596,0.693126721,0.743451309,1,-1,0
0,2,8,3.5,4,4.125,2,8,6,0,0,0,0,0,0,0,0,0,0,55,8,40,40,16,3,2,0.72727275,0.036363635,0.25,0.14545454,5,0.05,0,-1,2,-1,0.625,-1,0,0,0,0,0,-1,44,7,15,15,3,-1,16,4,8,8,-1,0,0,5,0,3,-1,0,0,0,0,0,-1,7,1,3,1,0,-1,0.760154999,0.916666667,0.838035251,0.875577667,1,-1,0
46,2,16,6,9,5,2,20,11,2,0,2,0,2,0,0,0,0,0,140,13,120,120,2,2,96,0.85714287,0.6857143,7.3846154,0.092857145,9.230769,0.8,0,-1,5,-1,0.7692308,11,28,0,10,6,12,26,88,12,42,8,22,19,40,9,11,11,11,0,6,3,0,6,11,0.2,0,0,0.252252252,0.282828283,0.291666667,20,1,1,16,15,14,0.682141193,0.958424899,0.929896694,0.692971149,0.695715474,0.696812357,0
0,2,8,5.5,8,5.125,2,12,8,0,0,0,0,0,0,0,0,0,0,67,12,48,48,2,2,2,0.7164179,0.029850746,0.16666667,0.17910448,4,0.041666668,0,-1,1,-1,0.75,-1,7,0,0,0,7,-1,49,11,28,6,0,-1,22,8,9,9,-1,0,0,5,0,3,-1,0.104477612,0,0,1,NaN,-1,6,1,3,0,0,-1,0.716657016,0.860528527,0.709667011,0.758039271,0,-1,0
0,2,16,3.5,4,4.9375,2,27,17,0,0,0,0,0,0,0,0,0,0,110,8,95,95,2,2,2,0.8636364,0.018181818,0.25,0.07272727,11.875,0.021052632,0,-1,1,-1,0.625,-1,2,0,-1,0,2,-1,88,7,-1,13,64,-1,79,4,13,13,-1,0,0,3,0,13,-1,0.018181818,0,-1,-1,-1,-1,4,1,-1,-1,-1,-1,0.621938046,0.916666667,-1,-1,-1,-1,0
0,3,16,3.6666667,6,3.6875,3,19,7,0,0,0,0,0,0,0,0,0,0,94,13,74,74,59,3,2,0.78723407,0.021276595,0.15384616,0.13829787,5.6923075,0.027027028,0,-1,3,-1,0.53846157,-1,7,0,0,7,0,-1,67,11,8,41,3,-1,59,6,5,5,-1,0,0,3,0,13,-1,0.074468085,0,-1,-1,-1,-1,6,2,-1,-1,-1,-1,0.631760552,0.916849799,-1,-1,-1,-1,0
0,2,9,5,7,4.7777777,2,17,10,0,0,0,0,0,0,0,0,0,0,70,11,52,52,2,2,2,0.74285716,0.028571429,0.18181819,0.15714286,4.7272725,0.03846154,0,-1,1,-1,0.72727275,-1,0,0,0,0,0,-1,57,10,17,15,11,-1,17,7,10,10,-1,0,0,5,0,4,-1,0,0,0,0,NaN,-1,6,1,3,0,0,-1,0.694938037,0.947442759,0.744680468,0.907019018,0,-1,0
0,2,9,8,13,5.5555553,2,20,12,0,0,0,0,0,0,0,0,0,0,83,17,59,59,2,2,2,0.7108434,0.024096385,0.11764706,0.20481928,3.4705882,0.033898305,0,-1,1,-1,0.8235294,-1,0,0,-1,0,0,-1,70,16,-1,4,46,-1,52,13,12,12,-1,0,0,3,0,6,-1,0,0,0,0,NaN,-1,4,1,1,0,0,-1,0.657146729,0.719230763,0.871049064,0.687597113,0,-1,0
58,3,20,4.6666665,9,4.857143,3,31,30,5,1,4,0,2,0,0,0,0,0,171,16,148,148,2,2,107,0.86549705,0.625731,6.6875,0.09356725,9.25,0.722973,0,-1,4,-1,0.5625,23,11,1,10,0,0,7,132,13,99,8,8,44,47,3,11,11,23,0,5,8,0,6,9,0.064327485,0.0625,0.071942446,0,NaN,0.065420561,21,2,17,0,0,12,0.675637617,0.831954883,0.698170541,0.929896694,0,0.704817738,0
0,2,13,4.5,6,6,2,25,21,4,0,4,0,0,3,0,3,0,0,108,10,90,90,2,2,2,0.8333333,0.018518519,0.2,0.09259259,9,0.022222223,0,-1,1,-1,0.7,-1,6,0,-1,0,6,-1,86,9,-1,8,64,-1,80,6,10,9,-1,0,0,3,0,10,-1,0.055555556,0,0,0.075,NaN,-1,4,1,1,0,0,-1,0.670878706,0.856863624,0.939794001,0.682907811,0,-1,0
0,2,9,4.5,6,4,2,5,5,0,0,0,0,0,0,0,0,0,0,61,10,44,44,16,3,2,0.72131145,0.032786883,0.2,0.16393442,4.4,0.045454547,0,-1,2,-1,0.7,-1,16,0,8,8,0,-1,33,9,10,7,3,-1,16,6,7,7,-1,0,0,6,0,3,-1,0.262295082,0,0.333333333,0.4,0,-1,8,1,4,1,0,-1,0.700696063,0.939794001,0.735372104,0.84370662,1,-1,0
0,2,3,4,6,12.333333,2,8,10,9,0,9,0,0,7,0,7,0,0,56,9,40,40,2,2,2,0.71428573,0.035714287,0.22222222,0.16071428,4.4444447,0.05,0,-1,1,-1,0.7777778,-1,20,0,-1,0,20,-1,29,8,-1,5,12,-1,32,6,5,-1,-1,0,0,3,0,0,-1,0.357142857,0,0,0.625,NaN,-1,4,1,1,0,0,-1,0.744365338,0.763230027,0.898226518,0.687661447,0,-1,0
5,2,7,5.5,8,4.2,2,8,3,0,0,0,0,0,0,0,0,0,0,55,12,36,36,2,2,10,0.6545454,0.18181819,0.8333333,0.21818182,3,0.2777778,0,-1,1,-1,0.75,5,6,0,-1,0,6,0,39,11,-1,5,19,5,29,8,5,5,5,0,1,3,0,2,1,0.109090909,0,0,0.206896552,NaN,0,6,1,1,2,0,1,0.806953001,0.889471473,0.796453036,0.89526735,0,0.856863624,0
0,2,16,8,13,3.3125,2,20,10,0,0,0,0,0,0,0,0,0,0,92,17,68,68,62,4,2,0.73913044,0.02173913,0.11764706,0.18478261,4,0.029411765,0,-1,2,-1,0.8235294,-1,0,0,-1,0,0,-1,73,16,-1,49,4,-1,62,13,5,5,-1,0,0,2,0,14,-1,0,0,0,0,0,-1,4,1,-1,1,0,-1,0.640897337,0.78765934,NaN,0.650870081,1,-1,0
10,2,8,4.5,6,6,2,18,9,0,0,0,0,0,0,0,0,0,0,70,10,52,52,24,3,17,0.74285716,0.24285714,1.7,0.14285715,5.2,0.32692307,0,-1,2,-1,0.7,10,0,0,0,0,0,0,59,9,20,22,3,9,24,6,10,10,10,0,1,4,0,2,1,0,0,0,0,0,0,8,1,2,3,0,2,0.72528951,1,0.753547462,0.845810015,1,0.902789007,0
0,2,6,5.5,8,5,2,8,4,0,0,0,0,0,0,0,0,0,0,55,12,35,35,2,2,2,0.6363636,0.036363635,0.16666667,0.21818182,2.9166667,0.057142857,0,-1,1,-1,0.75,-1,7,0,-1,0,7,-1,39,11,-1,5,18,-1,28,8,7,5,-1,0,0,3,0,3,-1,0.127272727,0,0,0.25,NaN,-1,4,1,1,0,0,-1,0.795519792,0.889471473,0.796453036,0.890384572,0,-1,0
0,2,11,5,7,4,2,16,12,0,0,0,0,0,0,0,0,0,0,72,11,54,54,2,2,2,0.75,0.027777778,0.18181819,0.15277778,4.909091,0.037037037,0,-1,1,-1,0.72727275,-1,1,0,0,0,1,-1,57,10,32,7,4,-1,20,7,9,9,-1,0,0,6,0,5,-1,0.013888889,0,0,0.166666667,NaN,-1,7,1,4,0,0,-1,0.687864891,0.947442759,0.679390801,0.871049064,0,-1,0
0,2,6,4,5,5.6666665,2,11,6,0,0,0,0,0,0,0,0,0,0,57,9,40,40,2,2,2,0.7017544,0.03508772,0.22222222,0.15789473,4.4444447,0.05,0,-1,1,-1,0.6666667,-1,0,0,0,0,0,-1,47,8,14,7,13,-1,14,5,7,7,-1,0,0,5,0,1,-1,0,0,0,0,NaN,-1,6,1,3,0,0,-1,0.692443263,1,0.804000067,0.887435914,0,-1,0
0,2,13,5,8,5,2,28,17,1,0,1,0,0,0,0,0,0,0,95,11,77,77,2,2,5,0.8105263,0.05263158,0.45454547,0.11578947,7,0.064935066,0,-1,2,-1,0.8181818,0,3,0,3,0,0,0,75,10,27,25,9,0,30,8,12,12,0,0,0,6,0,6,0,0.031578947,0,0.085714286,0,0,0,9,1,4,2,1,0,0.642136912,0.842328277,0.69255826,0.741125569,1,1,0
0,2,7,7,11,3.5714285,2,8,5,0,0,0,0,0,0,0,0,0,0,54,15,32,32,2,2,2,0.5925926,0.037037037,0.13333334,0.2777778,2.1333334,0.0625,0,-1,1,-1,0.8,-1,0,0,-1,0,0,-1,43,14,-1,5,20,-1,24,11,5,5,-1,0,0,3,0,4,-1,0,0,0,0,NaN,-1,4,1,1,0,0,-1,0.713629185,0.89761679,0.898226518,0.781895708,0,-1,0
0,2,8,5,8,5.5,2,16,12,0,0,0,0,0,0,0,0,0,0,69,11,51,51,21,5,2,0.73913044,0.028985508,0.18181819,0.1594203,4.6363635,0.039215688,0,-1,2,-1,0.8181818,-1,5,0,0,5,0,-1,53,10,21,13,5,-1,21,8,13,13,-1,0,0,4,0,4,-1,0.072463768,0,0,0.185185185,0,-1,6,1,2,1,0,-1,0.679000539,0.842328277,0.76577019,0.813057851,1,-1,0
0,2,7,5.5,8,5.857143,2,12,8,0,0,0,0,0,0,0,0,0,0,66,12,47,47,2,2,2,0.7121212,0.030303031,0.16666667,0.18181819,3.9166667,0.04255319,0,-1,1,-1,0.75,-1,7,0,0,0,7,-1,49,11,27,7,0,-1,20,8,9,9,-1,0,0,5,0,2,-1,0.106060606,0,0,1,NaN,-1,6,1,3,0,0,-1,0.730406658,0.860528527,0.754484364,0.656265789,0,-1,0
0,2,6,4.5,6,5.1666665,2,12,7,0,0,0,0,0,0,0,0,0,0,53,10,36,36,2,2,2,0.6792453,0.03773585,0.2,0.18867925,3.6,0.055555556,0,-1,1,-1,0.7,-1,1,0,1,0,0,-1,43,9,17,8,5,-1,13,6,13,13,-1,0,0,6,0,0,-1,0.018867925,0,0.032258065,0,NaN,-1,7,1,4,0,0,-1,0.682848859,0.939794001,0.677146886,1,0,-1,0
46,2,16,6,9,5,2,20,11,2,0,2,0,2,0,0,0,0,0,140,13,120,120,2,2,96,0.85714287,0.6857143,7.3846154,0.092857145,9.230769,0.8,0,-1,5,-1,0.7692308,11,28,0,10,6,12,26,88,12,42,8,22,19,40,9,11,11,11,0,6,3,0,6,11,0.2,0,0,0.252252252,0.282828283,0.291666667,20,1,1,16,15,14,0.680661856,0.958424899,0.929896694,0.69101336,0.693465723,0.69447666,0
0,2,15,4,5,4.0666666,2,21,12,0,0,0,0,0,0,0,0,0,0,92,9,75,75,2,2,2,0.8152174,0.02173913,0.22222222,0.097826086,8.333333,0.026666667,0,-1,1,-1,0.6666667,-1,6,0,-1,0,6,-1,68,8,-1,7,48,-1,66,5,9,9,-1,0,0,3,0,12,-1,0.065217391,0,0,0.090909091,NaN,-1,4,1,1,0,0,-1,0.657364231,0.833333333,0.859793388,0.672510969,0,-1,0
0,2,5,8,13,5.8,2,12,6,0,0,0,0,0,0,0,0,0,0,58,17,34,34,2,2,2,0.5862069,0.03448276,0.11764706,0.29310346,2,0.05882353,0,-1,1,-1,0.8235294,-1,0,0,0,0,0,-1,49,16,7,9,13,-1,14,13,9,9,-1,0,0,4,0,1,-1,0,0,0,0,NaN,-1,5,1,2,0,0,-1,0.721854581,0.884870333,0.866747559,0.812393189,0,-1,0
0,2,8,6,9,4.857143,2,10,10,0,0,0,0,0,0,0,0,0,0,72,13,51,51,2,2,10,0.7083333,0.1388889,0.7692308,0.18055555,3.9230769,0.19607843,0,-1,2,-1,0.7692308,0,10,0,0,0,10,0,51,12,11,20,3,0,23,9,11,11,0,0,0,3,0,4,0,0.138888889,0,0,0.263157895,0.714285714,1,6,1,1,2,1,0,0.732101617,0.802315073,0.719164872,0.818150456,0.812393189,0.759176003,0
0,2,10,4.5,6,5.5,2,9,4,1,0,1,0,0,0,0,0,0,0,81,10,64,64,2,2,2,0.79012346,0.024691358,0.2,0.12345679,6.4,0.03125,0,-1,1,-1,0.7,-1,32,0,16,16,0,-1,36,9,11,5,7,-1,23,6,7,5,-1,0,0,6,0,4,-1,0.395061728,0,-1,-1,-1,-1,7,1,-1,-1,-1,-1,0.738242745,0.939794001,-1,-1,-1,-1,0
0,2,12,7,11,2.9166667,2,14,9,1,1,0,0,0,0,0,0,0,0,68,15,46,46,40,4,2,0.6764706,0.029411765,0.13333334,0.22058824,3.0666666,0.04347826,0,-1,2,-1,0.8,-1,3,3,-1,0,0,-1,50,11,-1,31,4,-1,40,3,4,4,-1,0,0,2,0,9,-1,0.044117647,0.2,0,0,0,-1,4,1,-1,1,0,-1,0.642294894,0.79523358,NaN,0.655245454,1,-1,0
0,2,9,4.5,6,6.7777777,2,15,9,1,0,1,0,0,0,0,0,0,0,86,10,69,69,2,2,2,0.8023256,0.023255814,0.2,0.11627907,6.9,0.028985508,0,-1,1,-1,0.7,-1,29,0,13,16,0,-1,45,9,15,5,12,-1,23,6,12,9,-1,0,0,6,0,3,-1,0.337209302,0,-1,-1,-1,-1,7,1,-1,-1,-1,-1,0.755107353,0.939794001,-1,-1,-1,-1,0
0,2,5,8,13,5,2,8,5,0,0,0,0,0,0,0,0,0,0,53,17,29,29,14,4,2,0.5471698,0.03773585,0.11764706,0.3207547,1.7058823,0.06896552,0,-1,2,-1,0.8235294,-1,0,0,0,0,0,-1,45,16,8,13,4,-1,14,13,9,9,-1,0,0,3,0,2,-1,0,0,0,0,0,-1,5,1,1,1,0,-1,0.699583555,0.798523083,0.939794001,0.826540801,1,-1,0
